student_id,age,gender,academic_level,country,avg_daily_usage_hours,most_used_platform,affects_academic_performance,sleep_hours_per_night,mental_health_score,relationship_status,conflicts_over_social_media,addicted_score
1455,20,1,1,61,4.5,1,1,4,4,1,1,10
1456,24,1,2,61,4,12,1,7.5,5,1,1,10
1457,30,0,0,61,2.5,4,0,6,4,1,0,5
1458,21,1,2,61,8,12,1,8,7,0,0,10
1459,23,1,2,61,4.5,6,1,4,8,0,1,10
1460,18,0,1,61,4.5,1,1,7,5,0,0,9
1461,19,0,2,61,4.5,1,1,7.5,5,1,1,10
1462,18,1,1,61,8,1,1,4.5,5,0,0,10
1463,17,1,1,61,4,6,1,6.5,4,0,1,10
1464,18,1,1,61,6.5,6,1,6,7,1,0,10
1465,18,1,1,61,5.5,6,1,7,9,0,0,10
1466,18,1,1,61,3.5,6,1,7,5,0,0,7
1467,19,1,2,61,4.5,6,1,5.5,5,0,0,9
1468,17,1,1,61,4,1,1,6.5,4,1,0,8
1469,24,1,1,61,5.5,6,1,8.5,6,1,0,10
1470,22,1,2,212,5,6,1,9,3,0,0,10
1471,22,0,2,212,1,1,0,6,7,1,0,2
1472,18,0,1,212,4,12,1,9,7,1,1,10
1473,23,1,2,61,3.5,1,1,5,5,0,0,7
1474,25,1,2,61,5,6,1,7.5,7,1,1,10
1475,24,1,2,61,4,6,1,8,4,0,0,8
1476,24,0,3,61,2,1,0,8,4,2,4,6
1477,20,0,3,61,5,4,1,5,9,2,7,6
1478,22,1,3,61,3,1,1,7,6,2,5,7
1479,25,1,3,61,4,1,0,6,8,2,2,1
1480,20,0,3,61,2,0,0,5,3,2,2,1
1481,23,1,3,61,2,2,0,8,10,0,4,9
1482,21,0,3,61,3,2,0,8,5,0,7,7
1483,21,0,3,61,3,2,1,9,7,2,3,6
1484,21,0,3,61,4,3,1,8,10,2,1,3
1485,22,1,3,61,2,4,0,4,1,2,5,1
1486,27,1,1,61,2,1,0,8,9,1,1,2
1487,22,0,3,61,4,2,0,9,3,1,4,2
1488,20,1,3,61,2,2,1,8,2,2,1,8
1489,23,0,3,61,4,2,0,6,2,2,4,5
1490,22,1,3,61,3,3,0,8,7,2,2,5
1491,20,0,3,61,4,2,0,7,9,2,7,3
1492,18,1,3,61,4,4,0,7,4,2,0,5
1493,21,0,3,61,3,4,0,8,10,2,4,8
1494,19,0,3,61,4,3,0,8,3,1,9,3
1495,22,1,3,61,6,0,1,8,6,0,3,9
1496,20,0,3,61,3,0,1,6,5,2,5,1
1497,21,1,3,61,4,0,1,6,6,0,7,5
1498,17,0,2,61,6,0,1,5,10,2,5,4
1499,18,1,3,61,3,0,0,5,5,2,7,7
1500,24,0,3,61,2,0,0,5,9,2,3,8
1501,24,1,3,61,5,4,1,7,2,2,3,3
1502,20,0,3,61,9,0,0,8,5,2,3,2
1503,25,0,3,61,2,2,0,7,2,2,3,6
1504,18,0,3,61,5,2,0,7,7,0,5,6
1505,24,0,3,61,6,1,1,9,2,0,2,6
1506,25,0,3,61,4,2,0,6,9,2,7,6
1507,21,1,3,61,3,0,0,5,8,2,6,3
1508,17,1,2,61,3,2,1,3,10,2,2,7
1509,20,0,3,61,3,2,1,9,7,2,3,4
1510,24,1,3,61,5,2,1,5,7,0,6,2
1511,21,1,3,61,1,2,1,4,4,2,3,4
1512,25,1,3,61,5,3,1,4,5,1,5,1
1513,19,1,3,61,4,1,1,6,1,1,4,4
1514,17,1,2,61,3,1,0,10,8,2,1,3
1515,19,0,3,61,5,2,0,6,1,1,4,4
1516,15,1,0,61,5,3,0,7,2,2,6,5
1517,21,1,3,61,4,2,1,3,7,2,6,8
1518,13,0,0,61,6,1,0,3,7,2,8,7
1519,20,0,3,61,2,2,1,4,7,2,4,3
1520,21,0,3,61,2,4,1,6,8,1,1,1
1521,21,1,3,61,1,4,1,6,7,1,3,4
1522,13,1,0,61,5,3,0,8,6,0,1,6
1523,19,1,3,61,2,4,0,6,9,1,4,9
1524,21,0,3,61,5,4,0,5,4,2,8,4
1525,19,0,3,61,7,0,0,3,4,0,6,8
1526,19,0,3,61,4,3,1,6,5,0,8,5
1527,16,0,2,61,6,2,0,9,7,2,8,2
1528,21,1,3,61,3,4,1,9,10,0,6,3
1529,21,0,3,61,7,4,0,5,5,2,9,3
1530,21,0,3,61,3,4,1,8,9,2,5,9
1531,21,1,3,61,4,2,0,8,5,0,3,7
1532,21,1,3,61,6,2,0,9,6,2,8,2
1533,21,0,3,61,2,2,1,7,5,2,6,6
1534,19,1,3,61,4,2,0,6,4,2,6,2
1535,20,0,3,61,8,0,1,7,3,2,8,6
1536,21,1,3,61,1,4,0,8,6,1,0,1
1537,19,1,3,61,4,3,0,8,7,0,7,9
1538,15,0,0,61,1,2,1,6,9,2,9,8
1539,25,1,3,61,6,0,1,8,1,2,6,6
1540,18,0,3,61,6,2,1,6,5,2,2,2
1541,21,0,3,61,1,1,1,5,4,2,7,7
1542,20,0,3,61,3,1,1,6,1,2,2,3
1543,21,1,3,61,4,2,1,6,2,2,4,2
1544,15,1,0,61,4,2,1,8,1,2,8,3
1545,13,0,0,61,4,1,0,9,2,2,5,8
1546,21,1,3,61,3,0,0,7,2,2,2,8
1547,20,1,3,61,3,0,0,9,1,2,4,4
1548,20,0,3,61,2,4,1,6,8,2,2,6
1549,21,1,3,61,5,2,0,7,7,2,8,5
1550,16,1,2,61,5,2,0,8,4,0,3,4
1551,21,1,3,61,3,0,1,8,3,0,9,8
1552,21,0,3,61,8,0,0,7,1,1,3,9
1553,17,1,2,61,2,2,0,6,6,0,7,8
1554,19,1,3,61,5,1,0,9,2,1,4,4
1555,21,0,3,61,1,1,1,9,4,2,4,8
1556,20,0,3,61,6,2,0,7,6,2,5,8
1557,19,1,3,61,7,4,1,4,2,2,5,2
1558,21,0,3,61,2,2,1,8,3,2,8,3
1559,14,0,0,61,4,4,1,8,6,2,2,3
1560,19,1,3,61,4,0,1,10,8,2,3,9
1561,21,0,3,61,2,1,0,8,5,0,3,8
1562,16,0,2,61,4,1,0,7,6,1,5,1
1563,21,0,2,61,2,1,0,5.5,5,1,0,4
1564,19,1,2,61,4,0,1,5,7,0,0,8
1565,19,1,1,61,6,6,1,4,3,1,1,10
1566,19,0,1,61,8,11,1,7.5,9,1,1,10
1567,20,1,2,61,8.5,6,1,6.5,8,1,1,10
1568,19,0,2,61,4.5,1,1,3.5,4,0,0,9
1569,19,1,2,61,3,1,0,4.5,4,1,0,6
1570,22,0,1,61,1,6,1,6,9,1,1,6
1571,20,0,2,61,6.5,6,1,7.5,6,1,0,10
1572,20,0,0,61,3.5,4,1,11,4,0,1,10
1573,20,1,0,61,1.5,1,0,4.5,4,0,0,3
1574,21,1,1,61,2.5,1,0,7.5,8,1,0,5
1575,25,1,2,61,1.5,11,0,6,6,1,0,3
1576,21,1,2,61,4,6,1,8,3,0,1,10
1577,21,1,2,61,5,6,1,4,6,0,0,10
1578,21,0,2,61,3,6,1,8,5,1,1,10
1579,21,1,2,61,6,6,1,7,4,0,1,10
1580,21,1,2,61,5.5,6,1,8,7,0,1,10
1581,18,0,0,61,4,1,1,6,4,0,0,8
1582,22,1,1,61,10,1,1,6,9,1,1,10
1583,20,1,1,61,3,6,1,9,8,0,1,10
1584,21,1,2,61,12,12,1,7,9,1,1,10
1585,19,0,0,61,9.5,6,1,8.5,10,0,1,10
1586,21,1,1,61,10,6,1,3,2,0,1,10
1587,20,1,0,61,5,6,1,5.5,10,1,0,10
1588,20,1,2,61,7,6,1,11.5,10,1,1,10
1589,20,0,0,61,4,0,1,6.5,5,1,0,8
1590,19,1,1,61,2.5,6,1,3,4,0,1,9
1591,22,1,2,61,6,6,1,7,7,1,1,10
1592,20,0,2,61,2.5,12,0,7.5,6,1,0,5
1593,20,2,0,61,12,4,1,0,10,2,0,10
1594,20,0,2,61,4,1,1,7,3,1,1,10
1595,23,0,2,212,5,1,1,9,9,0,1,10
1596,20,1,2,61,4.5,6,1,8,8,1,1,10
1597,25,0,2,61,3,11,1,6.5,8,1,1,10
1598,16,0,1,61,2,6,1,7.5,10,0,1,8
1599,43,1,0,61,0.5,12,1,4.5,5,0,1,5
1600,17,1,0,61,4,12,1,8,8,0,1,10
1601,24,1,0,61,5,6,1,7,6,1,1,10
1602,20,1,2,61,3.5,12,1,7,7,0,1,10
1603,18,1,2,61,6,6,1,6,3,0,1,10
1604,18,0,2,61,4.5,6,1,6,6,0,1,10
1605,20,0,2,61,4,6,1,6,8,0,0,8
1606,21,1,0,212,2,6,1,7.5,8,1,1,8
1607,20,1,1,61,1.5,6,0,5,2,1,0,3
1608,20,0,2,61,12,6,1,0,1,0,1,10
1609,22,0,2,61,3.5,6,1,8,8,0,0,7
1610,24,0,0,61,3,12,0,7,10,0,0,6
1611,23,0,0,61,4.5,6,1,7,7,0,1,10
1612,21,1,2,61,4,6,1,8,8,1,0,8
1613,20,0,2,212,0,6,0,0,1,0,0,0
1614,23,1,1,61,5.5,6,1,6,1,1,0,10
1615,42,1,1,61,4,6,1,9.5,5,1,1,10
1616,17,1,1,61,4,6,1,8,10,0,0,8
1617,22,0,2,61,8,1,1,8.5,8,0,1,10
1618,20,0,2,61,12,6,1,0,10,2,0,10
1619,17,0,1,61,3,6,0,7,10,1,0,6
1620,17,1,1,61,2.5,6,0,5,6,1,0,5
1621,21,0,1,61,3,6,1,8,8,0,1,10
1622,19,1,1,61,5,6,1,5.5,7,1,0,10
1623,21,1,2,61,5,6,1,8,3,0,0,10
1624,26,1,0,61,3.5,1,1,7,2,0,1,10
1625,20,0,0,61,8.5,1,1,8,8,0,1,10
1626,21,1,2,61,5,6,1,8,10,0,0,10
1627,20,0,2,61,8,6,1,9.5,8,0,1,10
1628,20,1,2,61,9.5,6,1,10,2,0,0,10
1629,25,0,0,61,5,11,1,5.5,4,1,0,10
1630,20,0,0,61,3,6,0,8.5,4,0,0,6
1631,24,1,0,61,9,1,1,8.5,5,1,1,10
1632,53,0,2,61,3,0,0,4.5,5,2,0,6
1633,18,0,1,61,3,6,0,6.5,5,0,0,6
1634,19,1,2,61,9,6,1,8,6,1,1,10
1635,18,1,1,61,3.5,11,1,7.5,6,1,0,7
1636,25,0,0,61,1.5,1,1,5.5,4,1,1,7
1637,30,1,0,61,2.5,11,0,7,7,2,0,5
1638,21,0,0,61,2,12,1,6.5,7,0,1,8
1639,21,0,2,61,3,11,1,8.5,8,0,1,10
1640,92,0,0,212,10,6,1,2,8,0,0,10
1641,19,1,1,61,4.5,6,1,7,3,1,1,10
1642,20,0,2,61,4,1,1,8,9,1,0,8
1643,32,1,0,212,1,0,0,9,4,2,0,2
1644,20,0,0,61,9.5,6,1,9.5,8,0,1,10
1645,21,1,2,61,9.5,6,1,5,7,1,0,10
1646,19,0,0,61,8,6,1,7.5,8,0,0,10
1647,22,0,2,61,7.5,6,1,7,7,0,1,10
1648,24,1,2,61,6.5,6,1,7.5,7,1,0,10
1649,19,1,1,61,2.5,6,1,7.5,4,0,1,9
1650,25,0,2,61,1.5,12,1,5,8,0,1,7
1651,28,1,1,61,4.5,6,1,6.5,5,2,0,9
1652,20,1,1,61,4.5,1,1,4,4,1,1,10
1653,24,1,2,61,4,12,1,7.5,5,1,1,10
1654,30,0,0,61,2.5,4,0,6,4,1,0,5
1655,21,1,2,61,8,12,1,8,7,0,0,10
1656,23,1,2,61,4.5,6,1,4,8,0,1,10
1657,18,0,1,61,4.5,1,1,7,5,0,0,9
1658,19,0,2,61,4.5,1,1,7.5,5,1,1,10
1659,18,1,1,61,8,1,1,4.5,5,0,0,10
1660,17,1,1,61,4,6,1,6.5,4,0,1,10
1661,18,1,1,61,6.5,6,1,6,7,1,0,10
1662,18,1,1,61,5.5,6,1,7,9,0,0,10
1663,18,1,1,61,3.5,6,1,7,5,0,0,7
1664,19,1,2,61,4.5,6,1,5.5,5,0,0,9
1665,17,1,1,61,4,1,1,6.5,4,1,0,8
1666,24,1,1,61,5.5,6,1,8.5,6,1,0,10
1667,22,1,2,212,5,6,1,9,3,0,0,10
1668,22,0,2,212,1,1,0,6,7,1,0,2
1669,18,0,1,212,4,12,1,9,7,1,1,10
1670,23,1,2,61,3.5,1,1,5,5,0,0,7
1671,25,1,2,61,5,6,1,7.5,7,1,1,10
1672,24,1,2,61,4,6,1,8,4,0,0,8
1673,20,1,3,61,13,4,0,8,5,2,0,2
1674,22,0,3,61,7,5,1,7,5,2,2,8
1675,25,1,3,61,6,0,0,8,5,1,0,5
1676,22,0,3,61,6,4,1,6,5,1,1,9
1677,21,1,3,61,14,5,0,8,5,0,1,2
1678,23,0,3,61,9,4,0,7,5,1,0,8
1679,22,0,3,61,4,0,0,8,5,1,0,4
1680,22,1,3,61,18,5,0,3,5,1,1,1
1681,20,1,3,61,8,1,1,8,5,2,0,8
1682,24,1,3,61,4,5,0,6,5,2,0,4
1683,21,1,3,61,8,4,0,6,5,1,1,7
1684,22,0,3,61,6,4,1,6,5,2,1,9
1685,20,1,3,61,8,1,1,8,5,2,1,6
1686,23,0,3,61,6,4,0,7,5,1,0,6
1687,21,1,3,61,3,0,0,8,5,2,0,2
1688,21,1,3,61,20,1,0,8,5,2,0,5
1689,21,1,3,61,17,3,0,8,5,0,1,4
1690,25,1,3,61,19,1,0,6,5,1,0,5
1691,22,1,3,61,18,0,0,8,5,1,1,8
1692,21,0,3,61,19,4,0,6,5,2,2,5
1693,23,1,3,61,20,1,0,4,5,1,1,6
1694,18,0,3,61,10,4,0,8,5,0,2,8
1695,22,1,3,61,5,2,1,6,5,1,1,5
1696,21,1,3,61,4,4,0,8,5,2,0,5
1697,19,1,3,61,8,4,0,6,5,2,0,7
1698,19,1,3,61,8,4,0,6,5,2,0,7
1699,24,0,3,61,1,4,0,8,5,1,0,3
1700,31,1,3,61,3,5,0,8,5,1,0,4
1701,22,1,3,61,6,1,1,6,5,2,0,8
1702,23,1,3,61,5,1,1,7,5,1,2,7
1703,22,1,3,61,10,4,0,5,5,2,0,9
1704,23,0,3,61,5,5,0,7,5,0,4,8
1705,19,1,3,61,8,5,0,4,5,1,1,9
1706,24,1,3,61,7,5,0,7,5,0,4,8
1707,22,1,3,61,4,4,1,6,5,0,3,4
1708,21,0,3,61,3,1,0,7,5,2,1,5
1709,20,0,3,61,8,3,1,9,5,1,0,7
1710,19,1,3,61,6,4,0,7,5,2,0,7
1711,24,1,3,61,5,1,1,6,5,2,1,8
1712,25,0,3,61,6,0,0,8,5,1,1,8
1713,20,1,3,61,7,4,1,5,5,2,0,10
1714,22,1,3,61,15,1,0,8,5,0,2,5
1715,25,1,3,61,4,0,0,6,5,2,0,6
1716,23,1,3,61,5,1,0,4,5,1,0,7
1717,23,1,3,61,4,4,1,8,5,2,0,5
1718,22,1,3,61,5,2,0,8,5,1,0,4
1719,20,1,3,61,10,4,1,2,5,2,4,10
1720,21,0,3,61,4,4,0,7,5,2,1,4
1721,18,0,3,61,2,5,0,8,5,2,0,3
1722,22,0,3,61,16,4,0,8,5,1,1,5
1723,21,1,3,61,8,0,0,5,5,1,0,3
1724,22,1,3,61,4,4,1,7,5,1,2,6
1725,21,1,3,61,5,4,0,6,5,2,1,4
1726,21,1,3,61,15,1,0,8,5,2,0,5
1727,23,1,3,61,4,4,1,8,5,2,0,5
1728,22,1,3,61,5,4,1,6,5,2,0,10000
1729,22,1,3,61,6,1,1,5,5,1,3,9
1730,22,1,3,61,4,4,1,6,5,2,0,8
1731,19,0,3,61,3,4,1,7,5,2,1,4
1732,22,1,3,61,7,3,0,9,5,0,1,6
1733,33,1,3,61,4,0,0,7,5,1,1,3
1734,21,1,3,61,4,4,0,8,5,2,0,8
1735,24,1,3,61,6,0,1,3,5,2,2,8
1736,23,0,3,61,5,1,1,8,5,1,2,8
1737,22,0,3,61,6,1,1,8,5,0,1,7
1738,22,1,3,61,8,2,1,8,5,2,0,7
1739,21,1,3,61,7,5,0,9,5,2,0,5
1740,21,0,3,61,10,1,1,7,5,1,2,9
1741,22,1,3,61,7,4,1,6,5,2,1,9
1742,21,1,3,61,7,1,0,6,5,1,0,6
1743,24,1,3,61,5,1,1,6,5,2,1,6
1744,22,1,3,61,10,1,1,7,5,2,1,9
1745,27,1,3,61,4,0,0,8,5,2,1,4
1746,21,1,3,61,5,1,0,7,5,2,0,1
1747,30,1,3,61,6,1,0,6,5,1,1,7
1748,20,0,3,61,8,4,0,7,5,1,2,7
1749,21,0,3,61,15,1,1,6,5,0,1,10
1750,22,1,3,61,9,0,1,6,5,2,4,9
1751,28,1,3,61,4,0,0,7,5,2,0,3
1752,20,1,3,61,7,5,1,6,5,2,2,9
1753,22,1,3,61,5,2,1,6,5,1,1,5
1754,20,1,3,61,18,2,0,18,5,1,0,15
1755,21,1,3,61,6,4,0,10,5,2,0,6
1756,21,1,3,61,5,4,1,7,5,2,0,8
1757,15,0,3,61,6,4,1,5,5,2,2,8
1758,23,1,3,61,7,4,0,5,5,1,2,9
1759,19,1,3,61,5,1,0,7,5,2,1,4
1760,22,1,3,61,3,4,0,8,5,1,0,7
1761,22,1,3,61,3,0,0,8,5,2,1,3
1762,24,0,3,61,7,4,0,8,5,1,0,4
1763,20,1,3,61,4,1,0,7,5,1,0,2
1764,21,0,3,61,6,1,0,10,5,1,0,2
1765,22,0,3,61,4,4,0,9,5,1,0,2
1766,21,1,3,61,5,4,1,8,5,1,0,3
1767,21,1,3,61,7,0,1,6,5,2,0,7
1768,24,1,3,61,12,0,0,6,5,1,0,7
1769,23,1,3,61,5,4,0,6,5,2,0,8
1770,24,1,3,61,5,1,0,3,5,2,3,7
1771,10,1,3,61,2,1,1,8,5,2,0,7
1772,20,1,3,61,8,1,1,7,5,2,0,8
1773,18,0,3,61,4,1,1,7,2,2,2,7
1774,22,0,3,61,5,1,1,7,1,2,7,2
1775,20,0,3,61,4,2,1,7,3,2,7,3
1776,18,1,3,61,2,2,0,7,1,0,5,1
1777,16,0,2,61,3,0,1,6,3,2,4,6
1778,16,1,2,61,4,3,1,6,7,2,1,7
1779,24,1,3,61,3,3,0,8,3,2,5,9
1780,17,1,2,61,4,2,0,5,9,2,4,6
1781,21,1,3,61,2,2,1,6,6,2,4,9
1782,25,1,3,61,3,2,1,6,6,1,3,2
1783,23,0,3,61,5,0,1,8,9,1,2,8
1784,21,0,3,61,4,2,0,7,6,2,3,2
1785,23,0,3,61,4,2,0,6,2,2,8,7
1786,18,1,3,61,3,2,0,9,1,2,7,4
1787,20,1,3,61,3,2,0,7,1,2,4,3
1788,23,1,3,61,4,0,0,6,2,2,4,6
1789,21,1,3,61,5,0,1,6,10,2,9,4
1790,20,1,3,61,5,3,0,8,1,2,4,4
1791,25,0,3,61,4,1,0,7,7,0,6,7
1792,19,0,3,61,4,1,0,9,2,2,7,2
1793,16,0,3,61,4,0,0,5,10,2,5,7
1794,16,0,3,61,5,0,1,8,3,2,7,3
1795,19,0,3,61,2,4,0,8,1,2,7,8
1796,21,0,3,61,5,1,1,7,6,2,3,2
1797,21,1,3,61,2,1,1,6,1,2,5,6
1798,20,1,3,61,4,1,0,8,7,1,5,1
1799,24,0,3,61,2,1,0,8,4,2,4,6
1800,20,0,3,61,5,4,1,5,9,2,7,6
1801,22,1,3,61,3,1,1,7,6,2,5,7
1802,25,1,3,61,4,1,0,6,8,2,2,1
1803,20,0,3,61,2,0,0,5,3,2,2,1
1804,23,1,3,61,2,2,0,8,10,0,4,9
1805,21,0,3,61,3,2,0,8,5,0,7,7
1806,21,0,3,61,3,2,1,9,7,2,3,6
1807,21,0,3,61,4,3,1,8,10,2,1,3
1808,22,1,3,61,2,4,0,4,1,2,5,1
1809,27,1,1,61,2,1,0,8,9,1,1,2
1810,22,0,3,61,4,2,0,9,3,1,4,2
1811,20,1,3,61,2,2,1,8,2,2,1,8
1812,23,0,3,61,4,2,0,6,2,2,4,5
1813,22,1,3,61,3,3,0,8,7,2,2,5
1814,20,0,3,61,4,2,0,7,9,2,7,3
1815,18,1,3,61,4,4,0,7,4,2,0,5
1816,21,0,3,61,3,4,0,8,10,2,4,8
1817,19,0,3,61,4,3,0,8,3,1,9,3
1818,22,1,3,61,6,0,1,8,6,0,3,9
1819,20,0,3,61,3,0,1,6,5,2,5,1
1820,21,1,3,61,4,0,1,6,6,0,7,5
1821,17,0,2,61,6,0,1,5,10,2,5,4
1822,18,1,3,61,3,0,0,5,5,2,7,7
1823,24,0,3,61,2,0,0,5,9,2,3,8
1824,24,1,3,61,5,4,1,7,2,2,3,3
1825,20,0,3,61,9,0,0,8,5,2,3,2
1826,25,0,3,61,2,2,0,7,2,2,3,6
1827,18,0,3,61,5,2,0,7,7,0,5,6
1828,24,0,3,61,6,1,1,9,2,0,2,6
1829,25,0,3,61,4,2,0,6,9,2,7,6
1830,21,1,3,61,3,0,0,5,8,2,6,3
1831,17,1,2,61,3,2,1,3,10,2,2,7
1832,20,0,3,61,3,2,1,9,7,2,3,4
1833,24,1,3,61,5,2,1,5,7,0,6,2
1834,21,1,3,61,1,2,1,4,4,2,3,4
1835,25,1,3,61,5,3,1,4,5,1,5,1
1836,19,1,3,61,4,1,1,6,1,1,4,4
1837,17,1,2,61,3,1,0,10,8,2,1,3
1838,19,0,3,61,5,2,0,6,1,1,4,4
1839,15,1,0,61,5,3,0,7,2,2,6,5
1840,21,1,3,61,4,2,1,3,7,2,6,8
1841,13,0,0,61,6,1,0,3,7,2,8,7
1842,20,0,3,61,2,2,1,4,7,2,4,3
1843,21,0,3,61,2,4,1,6,8,1,1,1
1844,21,1,3,61,1,4,1,6,7,1,3,4
1845,13,1,0,61,5,3,0,8,6,0,1,6
1846,19,1,3,61,2,4,0,6,9,1,4,9
1847,21,0,3,61,5,4,0,5,4,2,8,4
1848,19,0,3,61,7,0,0,3,4,0,6,8
1849,19,0,3,61,4,3,1,6,5,0,8,5
1850,16,0,2,61,6,2,0,9,7,2,8,2
1851,21,1,3,61,3,4,1,9,10,0,6,3
1852,21,0,3,61,7,4,0,5,5,2,9,3
1853,21,0,3,61,3,4,1,8,9,2,5,9
1854,21,1,3,61,4,2,0,8,5,0,3,7
1855,21,1,3,61,6,2,0,9,6,2,8,2
1856,21,0,3,61,2,2,1,7,5,2,6,6
1857,19,1,3,61,4,2,0,6,4,2,6,2
1858,20,0,3,61,8,0,1,7,3,2,8,6
1859,21,1,3,61,1,4,0,8,6,1,0,1
1860,19,1,3,61,4,3,0,8,7,0,7,9
1861,15,0,0,61,1,2,1,6,9,2,9,8
1862,25,1,3,61,6,0,1,8,1,2,6,6
1863,18,0,3,61,6,2,1,6,5,2,2,2
1864,21,0,3,61,1,1,1,5,4,2,7,7
1865,20,0,3,61,3,1,1,6,1,2,2,3
1866,21,1,3,61,4,2,1,6,2,2,4,2
1867,15,1,0,61,4,2,1,8,1,2,8,3
1868,13,0,0,61,4,1,0,9,2,2,5,8
1869,21,1,3,61,3,0,0,7,2,2,2,8
1870,20,1,3,61,3,0,0,9,1,2,4,4
1871,20,0,3,61,2,4,1,6,8,2,2,6
1872,21,1,3,61,5,2,0,7,7,2,8,5
1873,16,1,2,61,5,2,0,8,4,0,3,4
1874,21,1,3,61,3,0,1,8,3,0,9,8
1875,21,0,3,61,8,0,0,7,1,1,3,9
1876,17,1,2,61,2,2,0,6,6,0,7,8
1877,19,1,3,61,5,1,0,9,2,1,4,4
1878,21,0,3,61,1,1,1,9,4,2,4,8
1879,20,0,3,61,6,2,0,7,6,2,5,8
1880,19,1,3,61,7,4,1,4,2,2,5,2
1881,21,0,3,61,2,2,1,8,3,2,8,3
1882,14,0,0,61,4,4,1,8,6,2,2,3
1883,19,1,3,61,4,0,1,10,8,2,3,9
1884,21,0,3,61,2,1,0,8,5,0,3,8
1885,16,0,2,61,4,1,0,7,6,1,5,1
1886,21,0,2,61,2,1,0,5.5,5,1,0,4
1887,19,1,2,61,4,0,1,5,7,0,0,8
1888,19,1,1,61,6,6,1,4,3,1,1,10
1889,19,0,1,61,8,11,1,7.5,9,1,1,10
1890,20,1,2,61,8.5,6,1,6.5,8,1,1,10
1891,19,0,2,61,4.5,1,1,3.5,4,0,0,9
1892,19,1,2,61,3,1,0,4.5,4,1,0,6
1893,22,0,1,61,1,6,1,6,9,1,1,6
1894,20,0,2,61,6.5,6,1,7.5,6,1,0,10
1895,20,0,0,61,3.5,4,1,11,4,0,1,10
1896,20,1,0,61,1.5,1,0,4.5,4,0,0,3
1897,21,1,1,61,2.5,1,0,7.5,8,1,0,5
1898,25,1,2,61,1.5,11,0,6,6,1,0,3
1899,21,1,2,61,4,6,1,8,3,0,1,10
1900,21,1,2,61,5,6,1,4,6,0,0,10
1901,21,0,2,61,3,6,1,8,5,1,1,10
1902,21,1,2,61,6,6,1,7,4,0,1,10
1903,21,1,2,61,5.5,6,1,8,7,0,1,10
1904,18,0,0,61,4,1,1,6,4,0,0,8
1905,22,1,1,61,10,1,1,6,9,1,1,10
1906,20,1,1,61,3,6,1,9,8,0,1,10
1907,21,1,2,61,12,12,1,7,9,1,1,10
1908,19,0,0,61,9.5,6,1,8.5,10,0,1,10
1909,21,1,1,61,10,6,1,3,2,0,1,10
1910,20,1,0,61,5,6,1,5.5,10,1,0,10
1911,20,1,2,61,7,6,1,11.5,10,1,1,10
1912,20,0,0,61,4,0,1,6.5,5,1,0,8
1913,19,1,1,61,2.5,6,1,3,4,0,1,9
1914,22,1,2,61,6,6,1,7,7,1,1,10
1915,20,0,2,61,2.5,12,0,7.5,6,1,0,5
1916,20,2,0,61,12,4,1,0,10,2,0,10
1917,20,0,2,61,4,1,1,7,3,1,1,10
1918,23,0,2,212,5,1,1,9,9,0,1,10
1919,20,1,2,61,4.5,6,1,8,8,1,1,10
1920,25,0,2,61,3,11,1,6.5,8,1,1,10
1921,16,0,1,61,2,6,1,7.5,10,0,1,8
1922,43,1,0,61,0.5,12,1,4.5,5,0,1,5
1923,17,1,0,61,4,12,1,8,8,0,1,10
1924,24,1,0,61,5,6,1,7,6,1,1,10
1925,20,1,2,61,3.5,12,1,7,7,0,1,10
1926,18,1,2,61,6,6,1,6,3,0,1,10
1927,18,0,2,61,4.5,6,1,6,6,0,1,10
1928,20,0,2,61,4,6,1,6,8,0,0,8
1929,21,1,0,212,2,6,1,7.5,8,1,1,8
1930,20,1,1,61,1.5,6,0,5,2,1,0,3
1931,20,0,2,61,12,6,1,0,1,0,1,10
1932,22,0,2,61,3.5,6,1,8,8,0,0,7
1933,24,0,0,61,3,12,0,7,10,0,0,6
1934,23,0,0,61,4.5,6,1,7,7,0,1,10
1935,21,1,2,61,4,6,1,8,8,1,0,8
1936,20,0,2,212,0,6,0,0,1,0,0,0
1937,23,1,1,61,5.5,6,1,6,1,1,0,10
1938,42,1,1,61,4,6,1,9.5,5,1,1,10
1939,17,1,1,61,4,6,1,8,10,0,0,8
1940,22,0,2,61,8,1,1,8.5,8,0,1,10
1941,20,0,2,61,12,6,1,0,10,2,0,10
1942,17,0,1,61,3,6,0,7,10,1,0,6
1943,17,1,1,61,2.5,6,0,5,6,1,0,5
1944,21,0,1,61,3,6,1,8,8,0,1,10
1945,19,1,1,61,5,6,1,5.5,7,1,0,10
1946,21,1,2,61,5,6,1,8,3,0,0,10
1947,26,1,0,61,3.5,1,1,7,2,0,1,10
1948,20,0,0,61,8.5,1,1,8,8,0,1,10
1949,21,1,2,61,5,6,1,8,10,0,0,10
1950,20,0,2,61,8,6,1,9.5,8,0,1,10
1951,20,1,2,61,9.5,6,1,10,2,0,0,10
1952,25,0,0,61,5,11,1,5.5,4,1,0,10
1953,20,0,0,61,3,6,0,8.5,4,0,0,6
